LocationID,SensingDateTime,SensingDate,SensingTime,Direction_1,Direction_2,total_of_Directions
61,2023-06-05T00:14:00+10:00,2023-06-05,00:14,2,0,2
12,2023-06-05T00:14:00+10:00,2023-06-05,00:14,2,0,2
30,2023-06-05T00:14:00+10:00,2023-06-05,00:14,0,2,2
62,2023-06-05T00:14:00+10:00,2023-06-05,00:14,1,0,1
42,2023-06-05T00:14:00+10:00,2023-06-05,00:14,0,1,1
54,2023-06-05T00:14:00+10:00,2023-06-05,00:14,0,1,1
55,2023-06-05T00:14:00+10:00,2023-06-05,00:14,5,1,6
18,2023-06-05T00:14:00+10:00,2023-06-05,00:14,1,13,14
53,2023-06-05T00:14:00+10:00,2023-06-05,00:14,0,4,4
57,2023-06-05T00:14:00+10:00,2023-06-05,00:14,0,2,2
5,2023-06-05T00:14:00+10:00,2023-06-05,00:14,0,5,5
6,2023-06-05T00:14:00+10:00,2023-06-05,00:14,2,0,2
14,2023-06-05T00:14:00+10:00,2023-06-05,00:14,0,1,1
21,2023-06-05T00:14:00+10:00,2023-06-05,00:14,0,2,2
50,2023-06-05T00:14:00+10:00,2023-06-05,00:14,0,1,1
66,2023-06-05T00:14:00+10:00,2023-06-05,00:14,2,1,3
71,2023-06-05T00:14:00+10:00,2023-06-05,00:14,0,3,3
24,2023-06-05T00:14:00+10:00,2023-06-05,00:14,1,0,1
35,2023-06-05T00:14:00+10:00,2023-06-05,00:14,3,1,4
49,2023-06-05T00:14:00+10:00,2023-06-05,00:14,0,1,1
85,2023-06-05T00:14:00+10:00,2023-06-05,00:14,0,1,1
5,2023-06-05T00:13:00+10:00,2023-06-05,00:13,0,1,1
31,2023-06-05T00:13:00+10:00,2023-06-05,00:13,1,1,2
66,2023-06-05T00:13:00+10:00,2023-06-05,00:13,0,4,4
108,2023-06-05T00:13:00+10:00,2023-06-05,00:13,0,1,1
9,2023-06-05T00:13:00+10:00,2023-06-05,00:13,0,1,1
20,2023-06-05T00:13:00+10:00,2023-06-05,00:13,2,1,3
23,2023-06-05T00:13:00+10:00,2023-06-05,00:13,0,1,1
24,2023-06-05T00:13:00+10:00,2023-06-05,00:13,0,1,1
30,2023-06-05T00:13:00+10:00,2023-06-05,00:13,0,2,2
62,2023-06-05T00:13:00+10:00,2023-06-05,00:13,3,0,3
3,2023-06-05T00:13:00+10:00,2023-06-05,00:13,2,0,2
6,2023-06-05T00:13:00+10:00,2023-06-05,00:13,2,0,2
21,2023-06-05T00:13:00+10:00,2023-06-05,00:13,0,2,2
61,2023-06-05T00:13:00+10:00,2023-06-05,00:13,0,1,1
19,2023-06-05T00:13:00+10:00,2023-06-05,00:13,0,1,1
35,2023-06-05T00:13:00+10:00,2023-06-05,00:13,2,0,2
46,2023-06-05T00:13:00+10:00,2023-06-05,00:13,2,0,2
49,2023-06-05T00:13:00+10:00,2023-06-05,00:13,1,0,1
79,2023-06-05T00:13:00+10:00,2023-06-05,00:13,0,3,3
4,2023-06-05T00:13:00+10:00,2023-06-05,00:13,0,2,2
41,2023-06-05T00:13:00+10:00,2023-06-05,00:13,4,0,4
42,2023-06-05T00:13:00+10:00,2023-06-05,00:13,0,1,1
45,2023-06-05T00:13:00+10:00,2023-06-05,00:13,0,2,2
47,2023-06-05T00:13:00+10:00,2023-06-05,00:13,1,1,2
55,2023-06-05T00:13:00+10:00,2023-06-05,00:13,5,1,6
77,2023-06-05T00:13:00+10:00,2023-06-05,00:13,0,1,1
58,2023-06-05T00:13:00+10:00,2023-06-05,00:13,1,2,3
3,2023-06-05T00:12:00+10:00,2023-06-05,00:12,3,3,6
4,2023-06-05T00:12:00+10:00,2023-06-05,00:12,0,1,1
26,2023-06-05T00:12:00+10:00,2023-06-05,00:12,2,2,4
28,2023-06-05T00:12:00+10:00,2023-06-05,00:12,0,1,1
31,2023-06-05T00:12:00+10:00,2023-06-05,00:12,3,0,3
39,2023-06-05T00:12:00+10:00,2023-06-05,00:12,1,1,2
19,2023-06-05T00:12:00+10:00,2023-06-05,00:12,5,0,5
51,2023-06-05T00:12:00+10:00,2023-06-05,00:12,0,1,1
5,2023-06-05T00:12:00+10:00,2023-06-05,00:12,0,1,1
21,2023-06-05T00:12:00+10:00,2023-06-05,00:12,2,5,7
41,2023-06-05T00:12:00+10:00,2023-06-05,00:12,3,2,5
45,2023-06-05T00:12:00+10:00,2023-06-05,00:12,0,5,5
1,2023-06-05T00:12:00+10:00,2023-06-05,00:12,0,1,1
9,2023-06-05T00:12:00+10:00,2023-06-05,00:12,0,2,2
20,2023-06-05T00:12:00+10:00,2023-06-05,00:12,1,0,1
23,2023-06-05T00:12:00+10:00,2023-06-05,00:12,0,2,2
24,2023-06-05T00:12:00+10:00,2023-06-05,00:12,0,5,5
30,2023-06-05T00:12:00+10:00,2023-06-05,00:12,0,2,2
48,2023-06-05T00:12:00+10:00,2023-06-05,00:12,0,1,1
62,2023-06-05T00:12:00+10:00,2023-06-05,00:12,3,0,3
67,2023-06-05T00:12:00+10:00,2023-06-05,00:12,0,2,2
72,2023-06-05T00:12:00+10:00,2023-06-05,00:12,0,2,2
47,2023-06-05T00:12:00+10:00,2023-06-05,00:12,3,0,3
55,2023-06-05T00:12:00+10:00,2023-06-05,00:12,8,5,13
65,2023-06-05T00:12:00+10:00,2023-06-05,00:12,0,2,2
66,2023-06-05T00:12:00+10:00,2023-06-05,00:12,0,3,3
71,2023-06-05T00:12:00+10:00,2023-06-05,00:12,1,0,1
77,2023-06-05T00:12:00+10:00,2023-06-05,00:12,0,2,2
27,2023-06-05T00:12:00+10:00,2023-06-05,00:12,0,2,2
35,2023-06-05T00:12:00+10:00,2023-06-05,00:12,1,2,3
56,2023-06-05T00:12:00+10:00,2023-06-05,00:12,4,0,4
58,2023-06-05T00:12:00+10:00,2023-06-05,00:12,3,0,3
3,2023-06-05T00:11:00+10:00,2023-06-05,00:11,4,0,4
66,2023-06-05T00:11:00+10:00,2023-06-05,00:11,0,2,2
71,2023-06-05T00:11:00+10:00,2023-06-05,00:11,1,0,1
17,2023-06-05T00:11:00+10:00,2023-06-05,00:11,1,0,1
30,2023-06-05T00:11:00+10:00,2023-06-05,00:11,3,0,3
5,2023-06-05T00:11:00+10:00,2023-06-05,00:11,0,1,1
6,2023-06-05T00:11:00+10:00,2023-06-05,00:11,1,0,1
36,2023-06-05T00:11:00+10:00,2023-06-05,00:11,1,0,1
39,2023-06-05T00:11:00+10:00,2023-06-05,00:11,8,2,10
41,2023-06-05T00:11:00+10:00,2023-06-05,00:11,0,6,6
54,2023-06-05T00:11:00+10:00,2023-06-05,00:11,1,0,1
55,2023-06-05T00:11:00+10:00,2023-06-05,00:11,2,1,3
61,2023-06-05T00:11:00+10:00,2023-06-05,00:11,3,0,3
1,2023-06-05T00:11:00+10:00,2023-06-05,00:11,0,2,2
49,2023-06-05T00:11:00+10:00,2023-06-05,00:11,1,2,3
14,2023-06-05T00:11:00+10:00,2023-06-05,00:11,1,0,1
21,2023-06-05T00:11:00+10:00,2023-06-05,00:11,0,3,3
28,2023-06-05T00:11:00+10:00,2023-06-05,00:11,0,2,2
29,2023-06-05T00:11:00+10:00,2023-06-05,00:11,0,2,2
31,2023-06-05T00:11:00+10:00,2023-06-05,00:11,2,0,2
47,2023-06-05T00:11:00+10:00,2023-06-05,00:11,3,3,6
11,2023-06-05T00:11:00+10:00,2023-06-05,00:11,1,0,1
12,2023-06-05T00:11:00+10:00,2023-06-05,00:11,1,0,1
24,2023-06-05T00:11:00+10:00,2023-06-05,00:11,0,1,1
35,2023-06-05T00:11:00+10:00,2023-06-05,00:11,2,1,3
62,2023-06-05T00:11:00+10:00,2023-06-05,00:11,0,1,1
72,2023-06-05T00:11:00+10:00,2023-06-05,00:11,1,2,3
79,2023-06-05T00:11:00+10:00,2023-06-05,00:11,0,3,3
28,2023-06-05T00:10:00+10:00,2023-06-05,00:10,2,0,2
36,2023-06-05T00:10:00+10:00,2023-06-05,00:10,1,0,1
37,2023-06-05T00:10:00+10:00,2023-06-05,00:10,1,0,1
47,2023-06-05T00:10:00+10:00,2023-06-05,00:10,3,1,4
1,2023-06-05T00:10:00+10:00,2023-06-05,00:10,1,0,1
58,2023-06-05T00:10:00+10:00,2023-06-05,00:10,0,2,2
79,2023-06-05T00:10:00+10:00,2023-06-05,00:10,1,2,3
109,2023-06-05T00:10:00+10:00,2023-06-05,00:10,5,0,5
3,2023-06-05T00:10:00+10:00,2023-06-05,00:10,3,4,7
26,2023-06-05T00:10:00+10:00,2023-06-05,00:10,0,1,1
45,2023-06-05T00:10:00+10:00,2023-06-05,00:10,0,3,3
59,2023-06-05T00:10:00+10:00,2023-06-05,00:10,8,1,9
77,2023-06-05T00:10:00+10:00,2023-06-05,00:10,0,2,2
84,2023-06-05T00:10:00+10:00,2023-06-05,00:10,5,7,12
118,2023-06-05T00:10:00+10:00,2023-06-05,00:10,1,0,1
17,2023-06-05T00:10:00+10:00,2023-06-05,00:10,1,0,1
19,2023-06-05T00:10:00+10:00,2023-06-05,00:10,1,2,3
46,2023-06-05T00:10:00+10:00,2023-06-05,00:10,1,0,1
62,2023-06-05T00:10:00+10:00,2023-06-05,00:10,1,0,1
117,2023-06-05T00:10:00+10:00,2023-06-05,00:10,2,0,2
6,2023-06-05T00:10:00+10:00,2023-06-05,00:10,0,1,1
21,2023-06-05T00:10:00+10:00,2023-06-05,00:10,3,1,4
31,2023-06-05T00:10:00+10:00,2023-06-05,00:10,0,1,1
41,2023-06-05T00:10:00+10:00,2023-06-05,00:10,0,4,4
42,2023-06-05T00:10:00+10:00,2023-06-05,00:10,1,0,1
54,2023-06-05T00:10:00+10:00,2023-06-05,00:10,2,0,2
55,2023-06-05T00:10:00+10:00,2023-06-05,00:10,6,1,7
70,2023-06-05T00:10:00+10:00,2023-06-05,00:10,1,0,1
2,2023-06-05T00:10:00+10:00,2023-06-05,00:10,0,1,1
9,2023-06-05T00:10:00+10:00,2023-06-05,00:10,0,1,1
20,2023-06-05T00:10:00+10:00,2023-06-05,00:10,0,1,1
24,2023-06-05T00:10:00+10:00,2023-06-05,00:10,1,1,2
30,2023-06-05T00:10:00+10:00,2023-06-05,00:10,0,4,4
35,2023-06-05T00:10:00+10:00,2023-06-05,00:10,2,0,2
14,2023-06-05T00:09:00+10:00,2023-06-05,00:09,1,0,1
21,2023-06-05T00:09:00+10:00,2023-06-05,00:09,1,3,4
28,2023-06-05T00:09:00+10:00,2023-06-05,00:09,0,1,1
39,2023-06-05T00:09:00+10:00,2023-06-05,00:09,0,1,1
42,2023-06-05T00:09:00+10:00,2023-06-05,00:09,1,0,1
55,2023-06-05T00:09:00+10:00,2023-06-05,00:09,3,7,10
61,2023-06-05T00:09:00+10:00,2023-06-05,00:09,1,0,1
65,2023-06-05T00:09:00+10:00,2023-06-05,00:09,0,3,3
24,2023-06-05T00:09:00+10:00,2023-06-05,00:09,1,0,1
49,2023-06-05T00:09:00+10:00,2023-06-05,00:09,0,2,2
79,2023-06-05T00:09:00+10:00,2023-06-05,00:09,0,1,1
26,2023-06-05T00:09:00+10:00,2023-06-05,00:09,2,3,5
41,2023-06-05T00:09:00+10:00,2023-06-05,00:09,3,1,4
66,2023-06-05T00:09:00+10:00,2023-06-05,00:09,1,0,1
12,2023-06-05T00:09:00+10:00,2023-06-05,00:09,2,0,2
20,2023-06-05T00:09:00+10:00,2023-06-05,00:09,0,2,2
23,2023-06-05T00:09:00+10:00,2023-06-05,00:09,0,1,1
27,2023-06-05T00:09:00+10:00,2023-06-05,00:09,2,0,2
30,2023-06-05T00:09:00+10:00,2023-06-05,00:09,1,2,3
46,2023-06-05T00:09:00+10:00,2023-06-05,00:09,0,1,1
58,2023-06-05T00:09:00+10:00,2023-06-05,00:09,3,1,4
72,2023-06-05T00:09:00+10:00,2023-06-05,00:09,1,0,1
4,2023-06-05T00:09:00+10:00,2023-06-05,00:09,0,2,2
6,2023-06-05T00:09:00+10:00,2023-06-05,00:09,2,1,3
40,2023-06-05T00:09:00+10:00,2023-06-05,00:09,1,0,1
45,2023-06-05T00:09:00+10:00,2023-06-05,00:09,1,0,1
9,2023-06-05T00:09:00+10:00,2023-06-05,00:09,1,0,1
19,2023-06-05T00:09:00+10:00,2023-06-05,00:09,8,2,10
48,2023-06-05T00:09:00+10:00,2023-06-05,00:09,1,0,1
51,2023-06-05T00:09:00+10:00,2023-06-05,00:09,0,1,1
62,2023-06-05T00:09:00+10:00,2023-06-05,00:09,2,0,2
67,2023-06-05T00:09:00+10:00,2023-06-05,00:09,1,0,1
4,2023-06-05T00:08:00+10:00,2023-06-05,00:08,0,2,2
6,2023-06-05T00:08:00+10:00,2023-06-05,00:08,2,2,4
40,2023-06-05T00:08:00+10:00,2023-06-05,00:08,3,0,3
47,2023-06-05T00:08:00+10:00,2023-06-05,00:08,1,1,2
55,2023-06-05T00:08:00+10:00,2023-06-05,00:08,4,3,7
66,2023-06-05T00:08:00+10:00,2023-06-05,00:08,1,0,1
1,2023-06-05T00:08:00+10:00,2023-06-05,00:08,0,1,1
12,2023-06-05T00:08:00+10:00,2023-06-05,00:08,2,0,2
79,2023-06-05T00:08:00+10:00,2023-06-05,00:08,3,2,5
45,2023-06-05T00:08:00+10:00,2023-06-05,00:08,0,1,1
77,2023-06-05T00:08:00+10:00,2023-06-05,00:08,1,0,1
19,2023-06-05T00:08:00+10:00,2023-06-05,00:08,0,2,2
24,2023-06-05T00:08:00+10:00,2023-06-05,00:08,3,1,4
46,2023-06-05T00:08:00+10:00,2023-06-05,00:08,1,0,1
72,2023-06-05T00:08:00+10:00,2023-06-05,00:08,3,0,3
3,2023-06-05T00:08:00+10:00,2023-06-05,00:08,0,2,2
5,2023-06-05T00:08:00+10:00,2023-06-05,00:08,1,3,4
21,2023-06-05T00:08:00+10:00,2023-06-05,00:08,0,1,1
26,2023-06-05T00:08:00+10:00,2023-06-05,00:08,0,4,4
54,2023-06-05T00:08:00+10:00,2023-06-05,00:08,2,4,6
61,2023-06-05T00:08:00+10:00,2023-06-05,00:08,2,1,3
23,2023-06-05T00:08:00+10:00,2023-06-05,00:08,0,1,1
30,2023-06-05T00:08:00+10:00,2023-06-05,00:08,4,1,5
52,2023-06-05T00:08:00+10:00,2023-06-05,00:08,0,1,1
56,2023-06-05T00:08:00+10:00,2023-06-05,00:08,1,0,1
57,2023-06-05T00:08:00+10:00,2023-06-05,00:08,0,1,1
58,2023-06-05T00:08:00+10:00,2023-06-05,00:08,2,3,5
21,2023-06-05T00:07:00+10:00,2023-06-05,00:07,0,2,2
54,2023-06-05T00:07:00+10:00,2023-06-05,00:07,1,0,1
61,2023-06-05T00:07:00+10:00,2023-06-05,00:07,2,0,2
65,2023-06-05T00:07:00+10:00,2023-06-05,00:07,0,2,2
1,2023-06-05T00:07:00+10:00,2023-06-05,00:07,0,2,2
23,2023-06-05T00:07:00+10:00,2023-06-05,00:07,5,0,5
30,2023-06-05T00:07:00+10:00,2023-06-05,00:07,4,1,5
46,2023-06-05T00:07:00+10:00,2023-06-05,00:07,2,0,2
62,2023-06-05T00:07:00+10:00,2023-06-05,00:07,0,2,2
3,2023-06-05T00:07:00+10:00,2023-06-05,00:07,3,8,11
4,2023-06-05T00:07:00+10:00,2023-06-05,00:07,0,1,1
42,2023-06-05T00:07:00+10:00,2023-06-05,00:07,0,2,2
66,2023-06-05T00:07:00+10:00,2023-06-05,00:07,0,1,1
24,2023-06-05T00:07:00+10:00,2023-06-05,00:07,0,5,5
51,2023-06-05T00:07:00+10:00,2023-06-05,00:07,1,0,1
5,2023-06-05T00:07:00+10:00,2023-06-05,00:07,0,4,4
6,2023-06-05T00:07:00+10:00,2023-06-05,00:07,1,0,1
26,2023-06-05T00:07:00+10:00,2023-06-05,00:07,2,1,3
41,2023-06-05T00:07:00+10:00,2023-06-05,00:07,1,0,1
45,2023-06-05T00:07:00+10:00,2023-06-05,00:07,1,2,3
47,2023-06-05T00:07:00+10:00,2023-06-05,00:07,1,1,2
55,2023-06-05T00:07:00+10:00,2023-06-05,00:07,4,3,7
12,2023-06-05T00:07:00+10:00,2023-06-05,00:07,0,2,2
19,2023-06-05T00:07:00+10:00,2023-06-05,00:07,2,0,2
20,2023-06-05T00:07:00+10:00,2023-06-05,00:07,2,0,2
49,2023-06-05T00:07:00+10:00,2023-06-05,00:07,4,3,7
58,2023-06-05T00:07:00+10:00,2023-06-05,00:07,2,2,4
4,2023-06-05T00:06:00+10:00,2023-06-05,00:06,3,0,3
41,2023-06-05T00:06:00+10:00,2023-06-05,00:06,0,3,3
55,2023-06-05T00:06:00+10:00,2023-06-05,00:06,6,0,6
65,2023-06-05T00:06:00+10:00,2023-06-05,00:06,0,2,2
35,2023-06-05T00:06:00+10:00,2023-06-05,00:06,2,1,3
48,2023-06-05T00:06:00+10:00,2023-06-05,00:06,0,1,1
62,2023-06-05T00:06:00+10:00,2023-06-05,00:06,1,1,2
72,2023-06-05T00:06:00+10:00,2023-06-05,00:06,0,1,1
21,2023-06-05T00:06:00+10:00,2023-06-05,00:06,2,0,2
26,2023-06-05T00:06:00+10:00,2023-06-05,00:06,0,3,3
45,2023-06-05T00:06:00+10:00,2023-06-05,00:06,0,2,2
54,2023-06-05T00:06:00+10:00,2023-06-05,00:06,1,1,2
61,2023-06-05T00:06:00+10:00,2023-06-05,00:06,1,0,1
66,2023-06-05T00:06:00+10:00,2023-06-05,00:06,0,1,1
49,2023-06-05T00:06:00+10:00,2023-06-05,00:06,0,1,1
51,2023-06-05T00:06:00+10:00,2023-06-05,00:06,0,1,1
53,2023-06-05T00:06:00+10:00,2023-06-05,00:06,1,0,1
58,2023-06-05T00:06:00+10:00,2023-06-05,00:06,0,2,2
86,2023-06-05T00:06:00+10:00,2023-06-05,00:06,1,0,1
3,2023-06-05T00:06:00+10:00,2023-06-05,00:06,1,0,1
50,2023-06-05T00:06:00+10:00,2023-06-05,00:06,1,0,1
24,2023-06-05T00:06:00+10:00,2023-06-05,00:06,1,5,6
107,2023-06-05T00:05:00+10:00,2023-06-05,00:05,4,1,5
2,2023-06-05T00:05:00+10:00,2023-06-05,00:05,0,2,2
20,2023-06-05T00:05:00+10:00,2023-06-05,00:05,5,0,5
30,2023-06-05T00:05:00+10:00,2023-06-05,00:05,4,0,4
3,2023-06-05T00:05:00+10:00,2023-06-05,00:05,2,2,4
28,2023-06-05T00:05:00+10:00,2023-06-05,00:05,3,0,3
37,2023-06-05T00:05:00+10:00,2023-06-05,00:05,0,3,3
41,2023-06-05T00:05:00+10:00,2023-06-05,00:05,5,0,5
47,2023-06-05T00:05:00+10:00,2023-06-05,00:05,5,1,6
55,2023-06-05T00:05:00+10:00,2023-06-05,00:05,5,1,6
59,2023-06-05T00:05:00+10:00,2023-06-05,00:05,10,1,11
19,2023-06-05T00:05:00+10:00,2023-06-05,00:05,3,0,3
24,2023-06-05T00:05:00+10:00,2023-06-05,00:05,2,2,4
62,2023-06-05T00:05:00+10:00,2023-06-05,00:05,8,5,13
85,2023-06-05T00:05:00+10:00,2023-06-05,00:05,2,0,2
109,2023-06-05T00:05:00+10:00,2023-06-05,00:05,1,1,2
4,2023-06-05T00:05:00+10:00,2023-06-05,00:05,0,3,3
5,2023-06-05T00:05:00+10:00,2023-06-05,00:05,0,1,1
6,2023-06-05T00:05:00+10:00,2023-06-05,00:05,3,0,3
54,2023-06-05T00:05:00+10:00,2023-06-05,00:05,0,1,1
66,2023-06-05T00:05:00+10:00,2023-06-05,00:05,0,3,3
84,2023-06-05T00:05:00+10:00,2023-06-05,00:05,6,10,16
1,2023-06-05T00:05:00+10:00,2023-06-05,00:05,2,5,7
11,2023-06-05T00:05:00+10:00,2023-06-05,00:05,3,0,3
23,2023-06-05T00:05:00+10:00,2023-06-05,00:05,0,4,4
35,2023-06-05T00:05:00+10:00,2023-06-05,00:05,1,1,2
46,2023-06-05T00:05:00+10:00,2023-06-05,00:05,0,2,2
117,2023-06-05T00:05:00+10:00,2023-06-05,00:05,0,6,6
4,2023-06-05T00:04:00+10:00,2023-06-05,00:04,1,0,1
29,2023-06-05T00:04:00+10:00,2023-06-05,00:04,0,1,1
41,2023-06-05T00:04:00+10:00,2023-06-05,00:04,0,1,1
24,2023-06-05T00:04:00+10:00,2023-06-05,00:04,1,1,2
30,2023-06-05T00:04:00+10:00,2023-06-05,00:04,1,1,2
46,2023-06-05T00:04:00+10:00,2023-06-05,00:04,0,1,1
49,2023-06-05T00:04:00+10:00,2023-06-05,00:04,0,1,1
51,2023-06-05T00:04:00+10:00,2023-06-05,00:04,0,1,1
57,2023-06-05T00:04:00+10:00,2023-06-05,00:04,0,1,1
79,2023-06-05T00:04:00+10:00,2023-06-05,00:04,0,5,5
21,2023-06-05T00:04:00+10:00,2023-06-05,00:04,2,3,5
26,2023-06-05T00:04:00+10:00,2023-06-05,00:04,3,0,3
37,2023-06-05T00:04:00+10:00,2023-06-05,00:04,0,1,1
47,2023-06-05T00:04:00+10:00,2023-06-05,00:04,1,0,1
55,2023-06-05T00:04:00+10:00,2023-06-05,00:04,6,4,10
65,2023-06-05T00:04:00+10:00,2023-06-05,00:04,4,0,4
77,2023-06-05T00:04:00+10:00,2023-06-05,00:04,0,2,2
48,2023-06-05T00:04:00+10:00,2023-06-05,00:04,1,0,1
58,2023-06-05T00:04:00+10:00,2023-06-05,00:04,2,1,3
67,2023-06-05T00:04:00+10:00,2023-06-05,00:04,3,0,3
3,2023-06-05T00:04:00+10:00,2023-06-05,00:04,4,0,4
45,2023-06-05T00:04:00+10:00,2023-06-05,00:04,1,0,1
61,2023-06-05T00:04:00+10:00,2023-06-05,00:04,4,0,4
1,2023-06-05T00:04:00+10:00,2023-06-05,00:04,3,0,3
20,2023-06-05T00:04:00+10:00,2023-06-05,00:04,3,0,3
27,2023-06-05T00:04:00+10:00,2023-06-05,00:04,1,0,1
35,2023-06-05T00:04:00+10:00,2023-06-05,00:04,0,1,1
56,2023-06-05T00:04:00+10:00,2023-06-05,00:04,0,1,1
62,2023-06-05T00:04:00+10:00,2023-06-05,00:04,2,3,5
4,2023-06-05T00:03:00+10:00,2023-06-05,00:03,2,2,4
26,2023-06-05T00:03:00+10:00,2023-06-05,00:03,1,3,4
37,2023-06-05T00:03:00+10:00,2023-06-05,00:03,2,0,2
61,2023-06-05T00:03:00+10:00,2023-06-05,00:03,1,0,1
71,2023-06-05T00:03:00+10:00,2023-06-05,00:03,0,1,1
87,2023-06-05T00:03:00+10:00,2023-06-05,00:03,0,1,1
35,2023-06-05T00:03:00+10:00,2023-06-05,00:03,6,2,8
62,2023-06-05T00:03:00+10:00,2023-06-05,00:03,0,2,2
41,2023-06-05T00:03:00+10:00,2023-06-05,00:03,0,4,4
45,2023-06-05T00:03:00+10:00,2023-06-05,00:03,0,1,1
55,2023-06-05T00:03:00+10:00,2023-06-05,00:03,5,4,9
78,2023-06-05T00:03:00+10:00,2023-06-05,00:03,1,0,1
19,2023-06-05T00:03:00+10:00,2023-06-05,00:03,3,0,3
3,2023-06-05T00:03:00+10:00,2023-06-05,00:03,0,6,6
65,2023-06-05T00:03:00+10:00,2023-06-05,00:03,3,0,3
66,2023-06-05T00:03:00+10:00,2023-06-05,00:03,0,5,5
30,2023-06-05T00:03:00+10:00,2023-06-05,00:03,0,1,1
52,2023-06-05T00:03:00+10:00,2023-06-05,00:03,0,1,1
57,2023-06-05T00:03:00+10:00,2023-06-05,00:03,0,1,1
58,2023-06-05T00:03:00+10:00,2023-06-05,00:03,2,4,6
6,2023-06-05T00:02:00+10:00,2023-06-05,00:02,0,2,2
42,2023-06-05T00:02:00+10:00,2023-06-05,00:02,0,1,1
61,2023-06-05T00:02:00+10:00,2023-06-05,00:02,0,1,1
2,2023-06-05T00:02:00+10:00,2023-06-05,00:02,2,2,4
19,2023-06-05T00:02:00+10:00,2023-06-05,00:02,2,0,2
30,2023-06-05T00:02:00+10:00,2023-06-05,00:02,0,8,8
46,2023-06-05T00:02:00+10:00,2023-06-05,00:02,0,2,2
56,2023-06-05T00:02:00+10:00,2023-06-05,00:02,3,0,3
3,2023-06-05T00:02:00+10:00,2023-06-05,00:02,1,7,8
5,2023-06-05T00:02:00+10:00,2023-06-05,00:02,4,2,6
28,2023-06-05T00:02:00+10:00,2023-06-05,00:02,2,0,2
41,2023-06-05T00:02:00+10:00,2023-06-05,00:02,1,3,4
12,2023-06-05T00:02:00+10:00,2023-06-05,00:02,0,1,1
23,2023-06-05T00:02:00+10:00,2023-06-05,00:02,0,2,2
21,2023-06-05T00:02:00+10:00,2023-06-05,00:02,1,2,3
31,2023-06-05T00:02:00+10:00,2023-06-05,00:02,1,0,1
39,2023-06-05T00:02:00+10:00,2023-06-05,00:02,2,2,4
45,2023-06-05T00:02:00+10:00,2023-06-05,00:02,0,2,2
47,2023-06-05T00:02:00+10:00,2023-06-05,00:02,4,4,8
55,2023-06-05T00:02:00+10:00,2023-06-05,00:02,9,7,16
66,2023-06-05T00:02:00+10:00,2023-06-05,00:02,1,2,3
108,2023-06-05T00:02:00+10:00,2023-06-05,00:02,0,2,2
10,2023-06-05T00:02:00+10:00,2023-06-05,00:02,0,1,1
17,2023-06-05T00:02:00+10:00,2023-06-05,00:02,0,1,1
24,2023-06-05T00:02:00+10:00,2023-06-05,00:02,3,0,3
27,2023-06-05T00:02:00+10:00,2023-06-05,00:02,1,0,1
35,2023-06-05T00:02:00+10:00,2023-06-05,00:02,0,1,1
52,2023-06-05T00:02:00+10:00,2023-06-05,00:02,1,0,1
53,2023-06-05T00:02:00+10:00,2023-06-05,00:02,1,0,1
58,2023-06-05T00:02:00+10:00,2023-06-05,00:02,2,0,2
67,2023-06-05T00:02:00+10:00,2023-06-05,00:02,1,0,1
72,2023-06-05T00:02:00+10:00,2023-06-05,00:02,1,0,1
3,2023-06-05T00:01:00+10:00,2023-06-05,00:01,2,3,5
6,2023-06-05T00:01:00+10:00,2023-06-05,00:01,0,2,2
36,2023-06-05T00:01:00+10:00,2023-06-05,00:01,1,0,1
42,2023-06-05T00:01:00+10:00,2023-06-05,00:01,2,0,2
47,2023-06-05T00:01:00+10:00,2023-06-05,00:01,0,1,1
65,2023-06-05T00:01:00+10:00,2023-06-05,00:01,0,1,1
66,2023-06-05T00:01:00+10:00,2023-06-05,00:01,3,0,3
17,2023-06-05T00:01:00+10:00,2023-06-05,00:01,1,0,1
46,2023-06-05T00:01:00+10:00,2023-06-05,00:01,4,0,4
48,2023-06-05T00:01:00+10:00,2023-06-05,00:01,1,1,2
49,2023-06-05T00:01:00+10:00,2023-06-05,00:01,2,0,2
51,2023-06-05T00:01:00+10:00,2023-06-05,00:01,1,0,1
53,2023-06-05T00:01:00+10:00,2023-06-05,00:01,1,0,1
57,2023-06-05T00:01:00+10:00,2023-06-05,00:01,0,1,1
58,2023-06-05T00:01:00+10:00,2023-06-05,00:01,3,0,3
4,2023-06-05T00:01:00+10:00,2023-06-05,00:01,1,2,3
5,2023-06-05T00:01:00+10:00,2023-06-05,00:01,1,0,1
21,2023-06-05T00:01:00+10:00,2023-06-05,00:01,0,4,4
31,2023-06-05T00:01:00+10:00,2023-06-05,00:01,0,1,1
45,2023-06-05T00:01:00+10:00,2023-06-05,00:01,2,0,2
55,2023-06-05T00:01:00+10:00,2023-06-05,00:01,4,7,11
2,2023-06-05T00:01:00+10:00,2023-06-05,00:01,2,2,4
10,2023-06-05T00:01:00+10:00,2023-06-05,00:01,0,1,1
11,2023-06-05T00:01:00+10:00,2023-06-05,00:01,0,2,2
67,2023-06-05T00:01:00+10:00,2023-06-05,00:01,2,1,3
14,2023-06-05T00:01:00+10:00,2023-06-05,00:01,1,0,1
26,2023-06-05T00:01:00+10:00,2023-06-05,00:01,2,0,2
19,2023-06-05T00:01:00+10:00,2023-06-05,00:01,3,0,3
